model,json_file,section,BERTScore_F1,BERTScore_P,BERTScore_R,F,R,A,C,U
google/t5-efficient-small-nl36,pj4ufzdy.json,training_data,0.1781800538301468,0.24801886081695557,0.11627951264381409,5,5,5,5,5
google/t5-efficient-small-nl36,pj4ufzdy.json,performance_metrics,-0.15899284183979034,-0.09664665162563324,-0.21046799421310425,1,5,1,5,1
google/t5-efficient-small-nl36,pj4ufzdy.json,ethical_considerations,-0.15797178447246552,-0.09810338169336319,-0.20807631313800812,1,5,1,5,1
google/t5-efficient-small-nl36,pj4ufzdy.json,caveats_recommendations,0.163625106215477,0.2780210077762604,0.07398199290037155,5,5,5,5,5
google/t5-efficient-small-nl36,3o1icns8.json,model_details,0.23952369391918182,0.3165597915649414,0.17202135920524597,3,5,3,2,3
google/t5-efficient-small-nl36,3o1icns8.json,intended_use,-0.1609824001789093,-0.09642999619245529,-0.2136198729276657,1,5,1,5,1
google/t5-efficient-small-nl36,3o1icns8.json,generative_capabilities,-0.15899284183979034,-0.09664665162563324,-0.21046799421310425,1,5,1,5,1
google/t5-efficient-small-nl36,3o1icns8.json,safety_considerations,-0.15899284183979034,-0.09664665162563324,-0.21046799421310425,1,5,1,5,1
google/t5-efficient-small-nl36,3o1icns8.json,training_data,0.06377881020307541,0.16236530244350433,-0.014222700148820877,2,5,2,4,2
google/t5-efficient-small-nl36,3o1icns8.json,performance_metrics,-0.15899284183979034,-0.09664665162563324,-0.21046799421310425,1,5,1,5,1
google/t5-efficient-small-nl36,3o1icns8.json,ethical_considerations,-0.15797178447246552,-0.09810338169336319,-0.20807631313800812,1,5,1,5,1
google/t5-efficient-small-nl36,3o1icns8.json,caveats_recommendations,-0.16312715411186218,-0.09910830110311508,-0.21540766954421997,1,5,1,5,1
google/t5-efficient-small-nl36,y7uiko4b.json,model_details,0.1707645058631897,0.27527210116386414,0.08668261766433716,3,5,3,3,3
google/t5-efficient-small-nl36,y7uiko4b.json,intended_use,0.1603781282901764,0.3310517966747284,0.04241308569908142,5,5,5,5,5
google/t5-efficient-small-nl36,y7uiko4b.json,generative_capabilities,-0.15899284183979034,-0.09664665162563324,-0.21046799421310425,1,5,1,5,1
google/t5-efficient-small-nl36,y7uiko4b.json,safety_considerations,-0.15899284183979034,-0.09664665162563324,-0.21046799421310425,1,5,1,5,1
google/t5-efficient-small-nl36,y7uiko4b.json,training_data,0.0979175940155983,0.248132586479187,-0.0076394593343138695,3,5,3,4,3
google/t5-efficient-small-nl36,y7uiko4b.json,performance_metrics,-0.15899284183979034,-0.09664665162563324,-0.21046799421310425,1,5,1,5,1
google/t5-efficient-small-nl36,y7uiko4b.json,ethical_considerations,-0.15797178447246552,-0.09810338169336319,-0.20807631313800812,1,5,1,5,1
google/t5-efficient-small-nl36,y7uiko4b.json,caveats_recommendations,-0.16312715411186218,-0.09910830110311508,-0.21540766954421997,1,5,1,5,1
google/t5-efficient-small-nl36,usu9f8q8.json,model_details,0.35821232199668884,0.4006601572036743,0.3165748119354248,4,5,4,4,4
google/t5-efficient-small-nl36,usu9f8q8.json,intended_use,0.2054346799850464,0.27770403027534485,0.14157894253730774,3,5,3,4,3
google/t5-efficient-small-nl36,usu9f8q8.json,generative_capabilities,0.28705668449401855,0.35571008920669556,0.22514452040195465,3,5,3,4,3
google/t5-efficient-small-nl36,usu9f8q8.json,safety_considerations,-0.15899284183979034,-0.09664665162563324,-0.21046799421310425,1,5,1,5,1
google/t5-efficient-small-nl36,usu9f8q8.json,training_data,0.24061888456344604,0.32229694724082947,0.16991694271564484,3,5,3,4,3
google/t5-efficient-small-nl36,usu9f8q8.json,performance_metrics,-0.15899284183979034,-0.09664665162563324,-0.21046799421310425,1,5,1,5,1
google/t5-efficient-small-nl36,usu9f8q8.json,ethical_considerations,-0.15797178447246552,-0.09810338169336319,-0.20807631313800812,1,5,1,5,1
google/t5-efficient-small-nl36,usu9f8q8.json,caveats_recommendations,-0.16312715411186218,-0.09910830110311508,-0.21540766954421997,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,ghgbcyh3.json,model_details,0.20653852820396423,0.2735244929790497,0.14640142023563385,4,5,4,4,4
mrm8488/spanbert-finetuned-squadv1,ghgbcyh3.json,intended_use,0.14353641867637634,0.26154619455337524,0.05244439095258713,3,5,3,4,3
mrm8488/spanbert-finetuned-squadv1,ghgbcyh3.json,generative_capabilities,0.14547514915466309,0.30327245593070984,0.03414410725235939,2,5,2,4,2
mrm8488/spanbert-finetuned-squadv1,ghgbcyh3.json,safety_considerations,-0.1387730836868286,-0.05676833167672157,-0.20129172503948212,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,ghgbcyh3.json,training_data,0.251522034406662,0.337650865316391,0.1776839643716812,5,5,5,5,5
mrm8488/spanbert-finetuned-squadv1,ghgbcyh3.json,performance_metrics,-0.1387730836868286,-0.05676833167672157,-0.20129172503948212,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,ghgbcyh3.json,ethical_considerations,-0.13410860300064087,-0.05454404279589653,-0.19557897746562958,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,ghgbcyh3.json,caveats_recommendations,-0.14574207365512848,-0.053132787346839905,-0.21301236748695374,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,fvl03dut.json,model_details,0.19547514617443085,0.26638269424438477,0.1326642632484436,4,5,4,4,4
mrm8488/spanbert-finetuned-squadv1,fvl03dut.json,intended_use,0.1974528580904007,0.2709602117538452,0.13281677663326263,3,5,3,4,3
mrm8488/spanbert-finetuned-squadv1,fvl03dut.json,generative_capabilities,-0.1387730836868286,-0.05676833167672157,-0.20129172503948212,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,fvl03dut.json,safety_considerations,-0.1387730836868286,-0.05676833167672157,-0.20129172503948212,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,fvl03dut.json,training_data,0.13688158988952637,0.2874819040298462,0.02933989278972149,4,5,4,4,4
mrm8488/spanbert-finetuned-squadv1,fvl03dut.json,performance_metrics,-0.1387730836868286,-0.05676833167672157,-0.20129172503948212,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,fvl03dut.json,ethical_considerations,-0.13410860300064087,-0.05454404279589653,-0.19557897746562958,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,fvl03dut.json,caveats_recommendations,-0.14574207365512848,-0.053132787346839905,-0.21301236748695374,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,4s7azv2e.json,model_details,0.34137484431266785,0.5291996002197266,0.20706069469451904,3,5,3,4,3
mrm8488/spanbert-finetuned-squadv1,4s7azv2e.json,intended_use,-0.017675643786787987,0.22512859106063843,-0.1471707671880722,5,5,5,5,5
mrm8488/spanbert-finetuned-squadv1,4s7azv2e.json,generative_capabilities,-0.15130777657032013,-0.0703875795006752,-0.21278224885463715,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,4s7azv2e.json,safety_considerations,-0.1387730836868286,-0.05676833167672157,-0.20129172503948212,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,4s7azv2e.json,training_data,0.23870250582695007,0.5547870397567749,0.06130635738372803,5,5,5,5,5
mrm8488/spanbert-finetuned-squadv1,4s7azv2e.json,performance_metrics,0.12337545305490494,0.32496100664138794,-0.0053040566854178905,5,5,5,5,5
mrm8488/spanbert-finetuned-squadv1,4s7azv2e.json,ethical_considerations,-0.13410860300064087,-0.05454404279589653,-0.19557897746562958,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,4s7azv2e.json,caveats_recommendations,0.05956301838159561,0.30072930455207825,-0.07754538953304291,3,5,3,4,3
mrm8488/spanbert-finetuned-squadv1,fuu8dd22.json,model_details,0.1785397231578827,0.27340587973594666,0.10016148537397385,4,5,4,4,4
mrm8488/spanbert-finetuned-squadv1,fuu8dd22.json,intended_use,0.19290706515312195,0.291034996509552,0.1122363805770874,5,5,5,5,5
mrm8488/spanbert-finetuned-squadv1,fuu8dd22.json,generative_capabilities,0.13176056742668152,0.24755816161632538,0.04223531112074852,4,5,4,4,4
mrm8488/spanbert-finetuned-squadv1,fuu8dd22.json,safety_considerations,-0.1387730836868286,-0.05676833167672157,-0.20129172503948212,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,fuu8dd22.json,training_data,0.15068569779396057,0.33151352405548096,0.028768206015229225,3,5,3,4,3
mrm8488/spanbert-finetuned-squadv1,fuu8dd22.json,performance_metrics,0.07547290623188019,0.2649724781513214,-0.045252569019794464,5,5,5,5,5
mrm8488/spanbert-finetuned-squadv1,fuu8dd22.json,ethical_considerations,-0.13410860300064087,-0.05454404279589653,-0.19557897746562958,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,fuu8dd22.json,caveats_recommendations,0.17246432602405548,0.26834386587142944,0.09357192367315292,5,5,5,5,5
mrm8488/spanbert-finetuned-squadv1,555jxurg.json,model_details,0.11556977778673172,0.2197614163160324,0.03300594538450241,4,5,4,3,4
mrm8488/spanbert-finetuned-squadv1,555jxurg.json,intended_use,0.02522185817360878,0.19261686503887177,-0.08351807296276093,3,5,3,4,3
mrm8488/spanbert-finetuned-squadv1,555jxurg.json,generative_capabilities,-0.1387730836868286,-0.05676833167672157,-0.20129172503948212,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,555jxurg.json,safety_considerations,-0.1387730836868286,-0.05676833167672157,-0.20129172503948212,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,555jxurg.json,training_data,0.0597015842795372,0.2626766860485077,-0.06481672823429108,3,5,3,4,3
mrm8488/spanbert-finetuned-squadv1,555jxurg.json,performance_metrics,-0.1387730836868286,-0.05676833167672157,-0.20129172503948212,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,555jxurg.json,ethical_considerations,-0.13410860300064087,-0.05454404279589653,-0.19557897746562958,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,555jxurg.json,caveats_recommendations,-0.14574207365512848,-0.053132787346839905,-0.21301236748695374,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,owyoo5yb.json,model_details,0.1632310301065445,0.3156239092350006,0.0536811500787735,4,5,4,4,4
mrm8488/spanbert-finetuned-squadv1,owyoo5yb.json,intended_use,0.1487170159816742,0.3770428001880646,0.008216588757932186,3,5,3,4,3
mrm8488/spanbert-finetuned-squadv1,owyoo5yb.json,generative_capabilities,-0.1387730836868286,-0.05676833167672157,-0.20129172503948212,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,owyoo5yb.json,safety_considerations,-0.1387730836868286,-0.05676833167672157,-0.20129172503948212,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,owyoo5yb.json,training_data,0.2825796902179718,0.5196751952171326,0.1293894648551941,5,5,5,5,5
mrm8488/spanbert-finetuned-squadv1,owyoo5yb.json,performance_metrics,0.07547290623188019,0.2649724781513214,-0.045252569019794464,5,5,5,5,5
mrm8488/spanbert-finetuned-squadv1,owyoo5yb.json,ethical_considerations,-0.13410860300064087,-0.05454404279589653,-0.19557897746562958,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,owyoo5yb.json,caveats_recommendations,-0.14574207365512848,-0.053132787346839905,-0.21301236748695374,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,rjnm2l44.json,model_details,0.21459737420082092,0.2784214913845062,0.1566794067621231,4,5,4,4,4
mrm8488/spanbert-finetuned-squadv1,rjnm2l44.json,intended_use,0.15626534819602966,0.281963974237442,0.060601215809583664,4,5,4,5,4
mrm8488/spanbert-finetuned-squadv1,rjnm2l44.json,generative_capabilities,0.14782489836215973,0.301837682723999,0.03817018121480942,2,5,2,4,2
mrm8488/spanbert-finetuned-squadv1,rjnm2l44.json,safety_considerations,-0.1387730836868286,-0.05676833167672157,-0.20129172503948212,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,rjnm2l44.json,training_data,0.2503789961338043,0.33399125933647156,0.1782517284154892,5,5,5,5,5
mrm8488/spanbert-finetuned-squadv1,rjnm2l44.json,performance_metrics,-0.1387730836868286,-0.05676833167672157,-0.20129172503948212,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,rjnm2l44.json,ethical_considerations,0.019618887454271317,0.24907049536705017,-0.11002502590417862,1,5,1,5,1
mrm8488/spanbert-finetuned-squadv1,rjnm2l44.json,caveats_recommendations,0.07315430790185928,0.3062461316585541,-0.06268487870693207,3,5,3,4,3
xlnet/xlnet-large-cased,y9ik01l0.json,model_details,0.3148176372051239,0.32307153940200806,0.3034833073616028,5,5,5,5,5
xlnet/xlnet-large-cased,y9ik01l0.json,intended_use,0.34098610281944275,0.4854285418987274,0.22955283522605896,4,5,4,5,4
xlnet/xlnet-large-cased,y9ik01l0.json,generative_capabilities,-0.1235075369477272,-0.002851564437150955,-0.20399650931358337,1,5,1,5,1
xlnet/xlnet-large-cased,y9ik01l0.json,safety_considerations,-0.1235075369477272,-0.002851564437150955,-0.20399650931358337,1,5,1,5,1
xlnet/xlnet-large-cased,y9ik01l0.json,training_data,0.26487600803375244,0.32135701179504395,0.21217559278011322,5,5,5,5,5
xlnet/xlnet-large-cased,y9ik01l0.json,performance_metrics,-0.1235075369477272,-0.002851564437150955,-0.20399650931358337,1,5,1,5,1
xlnet/xlnet-large-cased,y9ik01l0.json,ethical_considerations,-0.12132856249809265,-0.006348482333123684,-0.19965432584285736,1,5,1,5,1
xlnet/xlnet-large-cased,y9ik01l0.json,caveats_recommendations,-0.12888306379318237,0.001838386058807373,-0.21286609768867493,1,5,1,5,1
xlnet/xlnet-large-cased,vdp6orsn.json,model_details,0.2707785367965698,0.323831170797348,0.22070179879665375,4,5,4,3,4
xlnet/xlnet-large-cased,vdp6orsn.json,intended_use,-0.12665297091007233,-0.0014416001504287124,-0.20871306955814362,1,5,1,5,1
xlnet/xlnet-large-cased,vdp6orsn.json,generative_capabilities,0.29929450154304504,0.42057397961616516,0.2023649960756302,3,5,3,4,3
xlnet/xlnet-large-cased,vdp6orsn.json,safety_considerations,-0.1235075369477272,-0.002851564437150955,-0.20399650931358337,1,5,1,5,1
xlnet/xlnet-large-cased,vdp6orsn.json,training_data,0.2591422498226166,0.29521608352661133,0.22275474667549133,5,5,5,5,5
xlnet/xlnet-large-cased,vdp6orsn.json,performance_metrics,-0.1235075369477272,-0.002851564437150955,-0.20399650931358337,1,5,1,5,1
xlnet/xlnet-large-cased,vdp6orsn.json,ethical_considerations,-0.12132856249809265,-0.006348482333123684,-0.19965432584285736,1,5,1,5,1
xlnet/xlnet-large-cased,vdp6orsn.json,caveats_recommendations,-0.12888306379318237,0.001838386058807373,-0.21286609768867493,1,5,1,5,1
xlnet/xlnet-large-cased,c2czo2su.json,model_details,0.3481677174568176,0.4196457266807556,0.28381213545799255,5,5,5,5,5
xlnet/xlnet-large-cased,c2czo2su.json,intended_use,0.1857028603553772,0.41641315817832947,0.04157157614827156,5,5,5,5,5
xlnet/xlnet-large-cased,c2czo2su.json,generative_capabilities,0.2183355838060379,0.3397890329360962,0.12322840094566345,5,5,5,5,5
xlnet/xlnet-large-cased,c2czo2su.json,safety_considerations,-0.04172341525554657,0.07246775180101395,-0.1239456757903099,2,5,2,4,2
xlnet/xlnet-large-cased,c2czo2su.json,training_data,0.18370923399925232,0.26781055331230164,0.11211685091257095,4,5,4,4,4
xlnet/xlnet-large-cased,c2czo2su.json,performance_metrics,0.16017143428325653,0.4244106709957123,0.006423221901059151,3,5,3,4,3
xlnet/xlnet-large-cased,c2czo2su.json,ethical_considerations,0.1480034440755844,0.28895771503448486,0.04471505433320999,4,5,4,5,4
xlnet/xlnet-large-cased,c2czo2su.json,caveats_recommendations,0.2242826670408249,0.3549395501613617,0.12383702397346497,5,5,5,5,5
xlnet/xlnet-large-cased,g5hcbbmh.json,model_details,0.333001971244812,0.3881230354309082,0.281154990196228,5,5,5,5,5
xlnet/xlnet-large-cased,g5hcbbmh.json,intended_use,0.3005896508693695,0.6194416284561157,0.11653333157300949,5,5,5,5,5
xlnet/xlnet-large-cased,g5hcbbmh.json,generative_capabilities,0.34487682580947876,0.4751322269439697,0.2415820211172104,4,5,4,5,4
xlnet/xlnet-large-cased,g5hcbbmh.json,safety_considerations,-0.1235075369477272,-0.002851564437150955,-0.20399650931358337,1,5,1,5,1
xlnet/xlnet-large-cased,g5hcbbmh.json,training_data,0.20955534279346466,0.2809569835662842,0.14626769721508026,5,5,5,5,5
xlnet/xlnet-large-cased,g5hcbbmh.json,performance_metrics,-0.1235075369477272,-0.002851564437150955,-0.20399650931358337,1,5,1,5,1
xlnet/xlnet-large-cased,g5hcbbmh.json,ethical_considerations,-0.12132856249809265,-0.006348482333123684,-0.19965432584285736,1,5,1,5,1
xlnet/xlnet-large-cased,g5hcbbmh.json,caveats_recommendations,0.3167340159416199,0.6132349967956543,0.1388225555419922,4,5,4,5,4
xlnet/xlnet-large-cased,nqo7yirq.json,model_details,0.2695406377315521,0.344678670167923,0.20309093594551086,4,5,4,3,4
xlnet/xlnet-large-cased,nqo7yirq.json,intended_use,-0.12665297091007233,-0.0014416001504287124,-0.20871306955814362,1,5,1,5,1
xlnet/xlnet-large-cased,nqo7yirq.json,generative_capabilities,-0.1235075369477272,-0.002851564437150955,-0.20399650931358337,1,5,1,5,1
xlnet/xlnet-large-cased,nqo7yirq.json,safety_considerations,-0.1235075369477272,-0.002851564437150955,-0.20399650931358337,1,5,1,5,1
xlnet/xlnet-large-cased,nqo7yirq.json,training_data,0.15998856723308563,0.24104097485542297,0.09073082357645035,5,5,5,5,5
xlnet/xlnet-large-cased,nqo7yirq.json,performance_metrics,-0.1235075369477272,-0.002851564437150955,-0.20399650931358337,1,5,1,5,1
xlnet/xlnet-large-cased,nqo7yirq.json,ethical_considerations,-0.12132856249809265,-0.006348482333123684,-0.19965432584285736,1,5,1,5,1
xlnet/xlnet-large-cased,nqo7yirq.json,caveats_recommendations,-0.12888306379318237,0.001838386058807373,-0.21286609768867493,1,5,1,5,1
xlnet/xlnet-large-cased,8rtm4j3d.json,model_details,0.27255818247795105,0.3520515561103821,0.20302452147006989,3,5,3,2,3
xlnet/xlnet-large-cased,8rtm4j3d.json,intended_use,0.3399142622947693,0.6503915190696716,0.15526753664016724,5,5,5,5,5
xlnet/xlnet-large-cased,8rtm4j3d.json,generative_capabilities,0.3491455912590027,0.6105638742446899,0.1819465011358261,4,5,4,5,4
xlnet/xlnet-large-cased,8rtm4j3d.json,safety_considerations,-0.1235075369477272,-0.002851564437150955,-0.20399650931358337,1,5,1,5,1
xlnet/xlnet-large-cased,8rtm4j3d.json,training_data,0.20384232699871063,0.2985849976539612,0.12509149312973022,4,5,4,4,4
xlnet/xlnet-large-cased,8rtm4j3d.json,performance_metrics,-0.1235075369477272,-0.002851564437150955,-0.20399650931358337,1,5,1,5,1
xlnet/xlnet-large-cased,8rtm4j3d.json,ethical_considerations,-0.12132856249809265,-0.006348482333123684,-0.19965432584285736,1,5,1,5,1
xlnet/xlnet-large-cased,8rtm4j3d.json,caveats_recommendations,0.3167340159416199,0.6132349967956543,0.1388225555419922,5,5,5,5,5
xlnet/xlnet-large-cased,ab42hhih.json,model_details,0.3148176372051239,0.32307153940200806,0.3034833073616028,5,5,5,5,5
xlnet/xlnet-large-cased,ab42hhih.json,intended_use,0.34098610281944275,0.4854285418987274,0.22955283522605896,4,5,4,5,4
xlnet/xlnet-large-cased,ab42hhih.json,generative_capabilities,-0.1235075369477272,-0.002851564437150955,-0.20399650931358337,1,5,1,5,1
xlnet/xlnet-large-cased,ab42hhih.json,safety_considerations,-0.1235075369477272,-0.002851564437150955,-0.20399650931358337,1,5,1,5,1
xlnet/xlnet-large-cased,ab42hhih.json,training_data,0.26487600803375244,0.32135701179504395,0.21217559278011322,5,5,5,5,5
xlnet/xlnet-large-cased,ab42hhih.json,performance_metrics,-0.1235075369477272,-0.002851564437150955,-0.20399650931358337,1,5,1,5,1
xlnet/xlnet-large-cased,ab42hhih.json,ethical_considerations,-0.12132856249809265,-0.006348482333123684,-0.19965432584285736,1,5,1,5,1
xlnet/xlnet-large-cased,ab42hhih.json,caveats_recommendations,-0.12888306379318237,0.001838386058807373,-0.21286609768867493,1,5,1,5,1
goldfish-models/msa_latn_1000mb,xs58yreg.json,model_details,0.3322712182998657,0.33238935470581055,0.3289400041103363,4,5,4,4,4
goldfish-models/msa_latn_1000mb,xs58yreg.json,intended_use,0.28915899991989136,0.36791884899139404,0.21998359262943268,5,5,5,5,5
goldfish-models/msa_latn_1000mb,xs58yreg.json,generative_capabilities,0.2623184323310852,0.3878638446331024,0.16373661160469055,5,5,5,5,5
goldfish-models/msa_latn_1000mb,xs58yreg.json,safety_considerations,0.27284470200538635,0.3737781345844269,0.18900907039642334,4,5,4,5,4
goldfish-models/msa_latn_1000mb,xs58yreg.json,training_data,0.35848522186279297,0.40481874346733093,0.31364578008651733,5,5,5,5,5
goldfish-models/msa_latn_1000mb,xs58yreg.json,performance_metrics,0.2649056613445282,0.3575921952724457,0.18653550744056702,5,5,5,5,5
goldfish-models/msa_latn_1000mb,xs58yreg.json,ethical_considerations,-0.11591209471225739,0.01947101019322872,-0.2025749534368515,2,5,2,4,2
goldfish-models/msa_latn_1000mb,xs58yreg.json,caveats_recommendations,0.33847716450691223,0.3621179461479187,0.31301066279411316,5,5,5,5,5
goldfish-models/msa_latn_1000mb,2iv7zzj6.json,model_details,0.3105691075325012,0.3397621810436249,0.2801278233528137,5,5,5,4,5
goldfish-models/msa_latn_1000mb,2iv7zzj6.json,intended_use,-0.11798272281885147,0.028124207630753517,-0.20832762122154236,1,5,1,5,1
